시군명,사업장명,영업상태명,소재지시설전화번호,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,축산업무구분명
의정부시,영진약국,정상,,11738,"경기도 의정부시 동일로 456, 박사빌딩 1층 109호 (신곡동)",경기도 의정부시 신곡동 726-1 박사빌딩 ,11738,동물약국
의정부시,메디칼약국,정상,,11692,경기도 의정부시 행복로 40(의정부동),경기도 의정부시 의정부동 155-12 ,11692,동물약국
의정부시,소망온누리약국,정상,,11778,"경기도 의정부시 금신로 316, 1층 (신곡동)",경기도 의정부시 신곡동 519-22번지 ,11778,동물약국
의정부시,신세계약국,정상,031-852-2212,11757,"경기도 의정부시 청사로 37, 109호 (금오동, 신세계프라자)",경기도 의정부시 금오동 473-3번지 신세계프라자 109호,11757,동물약국
의정부시,대성약국,정상,,11610,"경기도 의정부시 체육로 306-24, 1층 (녹양동)",경기도 의정부시 녹양동 412-9번지 성해프라자 1층,11610,동물약국
의정부시,기분좋은약국,정상,031-874-3110,11630,경기도 의정부시 범골로 39 (호원동),경기도 의정부시 호원동 377-10번지,11630,동물약국
의정부시,의정부으뜸동물약국,정상,031-841-1942,11686,"경기도 의정부시 평화로 635 (의정부동, 미림프라자 105호)",경기도 의정부시 의정부동 235-17번지 미림프라자 105호,11686,동물약국
의정부시,송약국,정상,,11692,경기도 의정부시 행복로 33 (의정부동),경기도 의정부시 의정부동 183-10번지,11692,동물약국
의정부시,신원약국,정상,031-841-0076,11694,"경기도 의정부시 태평로 94, 1층 (의정부동)",경기도 의정부시 의정부동 34-22번지 1층,11694,동물약국
의정부시,유명약국,정상,,11751,"경기도 의정부시 금신로 368, 105호 (금오동, 거성빌딩)",경기도 의정부시 금오동 463-2번지,11751,동물약국
의정부시,송산온누리약국,정상,031-852-5001,11813,"경기도 의정부시 오목로 207, 103호 (민락동)",경기도 의정부시 민락동 844-2번지 ,11813,동물약국
의정부시,솔약국,정상,,11791,"경기도 의정부시 오목로 11, 하진빌등 1층 (용현동)",경기도 의정부시 용현동 221-1 ,11791,동물약국
의정부시,센터약국,정상,0318423600,11692,"경기도 의정부시 행복로 32, 1층 (의정부동)",경기도 의정부시 의정부동 155-24 ,11692,동물약국
의정부시,라임약국,정상,,11718,"경기도 의정부시 회룡로 178, 발곡프라자 109호 (장암동)",경기도 의정부시 장암동 20-14 ,11718,동물약국
의정부시,오케이 약국,정상,,11696,"경기도 의정부시 경의로 107, 1층 105호 (의정부동)",경기도 의정부시 의정부동 166-5 ,11696,동물약국
의정부시,소나무약국,정상,,11722,"경기도 의정부시 장곡로 224, 롯데마트장암점 2층 (장암동)",경기도 의정부시 장암동 38-10 롯데마트장암점 ,11722,동물약국
의정부시,웰유약국,정상,,11789,"경기도 의정부시 충의로 53, 웰유약국 (용현동)",경기도 의정부시 용현동 14-4번지 웰유약국 ,11789,동물약국
의정부시,행복한약국,정상,,11711,경기도 의정부시 평화로 229-1 (호원동),경기도 의정부시 호원동 454-8번지 ,11711,동물약국
의정부시,사거리약국,정상,070-7814-8857,11686,"경기도 의정부시 가능로 131, 1층 (의정부동)",경기도 의정부시 의정부동 228-11번지 ,11686,동물약국
의정부시,밝은약국,정상,031-838-2288,11694,"경기도 의정부시 태평로 78, 1층 (의정부동)",경기도 의정부시 의정부동 125-4번지 1층,11694,동물약국
의정부시,철인약국,정상,07038842980,11670,"경기도 의정부시 시민로 83, 광장타워 107호 (의정부동)",경기도 의정부시 의정부동 442-12번지 광장타워 107호,11670,동물약국
의정부시,대일약국,정상,031-844-2458,11695,"경기도 의정부시 태평로 83, 대일빌딩 1층 (의정부동)",경기도 의정부시 의정부동 149-13번지 ,11695,동물약국
의정부시,이화사랑약국,정상,0318733579,11710,"경기도 의정부시 평화로 228, 로뎀프라자 108호 (호원동)",경기도 의정부시 호원동 455번지 로뎀프라자 108호,11710,동물약국
의정부시,대성약국,정상,031-836-0093,11610,"경기도 의정부시 체육로 306-24, 105호 (녹양동)",경기도 의정부시 녹양동 412-9번지 성해프라자 105호,11610,동물약국
의정부시,성신약국,정상,031-874-1779,11703,"경기도 의정부시 회룡로 137, 103호 (호원동)",경기도 의정부시 호원동 418번지 거원프라자 103호,11703,동물약국
의정부시,건강한약국,정상,031-848-7085,11740,경기도 의정부시 추동로 9 (신곡동),경기도 의정부시 신곡동 673번지 휴먼시티 310호,11740,동물약국
의정부시,민락온누리약국,정상,031-851-8517,11813,"경기도 의정부시 오목로225번길 162 (민락동, 씨티프라자 108호)",경기도 의정부시 민락동 804-8번지 씨티프라자 108호,11813,동물약국
의정부시,예람약국,정상,031-852-3807,11812,"경기도 의정부시 송양로 29, 105호 (낙양동)",경기도 의정부시 낙양동 755번지 105호,11812,동물약국
의정부시,성모큰사랑약국,정상,,11765,경기도 의정부시 천보로 277 (금오동),경기도 의정부시 금오동 65-79번지 ,11765,동물약국
의정부시,국민약국,정상,,11686,"경기도 의정부시 평화로 635, 105호 (의정부동, 미림프라자)",경기도 의정부시 의정부동 235-17번지 미림프라자 105호,11686,동물약국
의정부시,용현 비타민약국,정상,031-853-9571,11784,"경기도 의정부시 용민로 1, 도원빌딩 1층 103호 (용현동)",경기도 의정부시 용현동 408-5번지 ,11784,동물약국
의정부시,상원약국,정상,031-874-8007,11696,"경기도 의정부시 시민로 지하 100, 의정부지하상가 동부아열동 114호 (의정부동)",경기도 의정부시 의정부동 99-6번지 의정부지하상가 ,11696,동물약국
의정부시,의정부호원동물약국,정상,031-829-8569,11631,"경기도 의정부시 호동로 67 (호원동, 화성프라자 106호)",경기도 의정부시 호원동 326-6번지 화성프라자 106호,11631,동물약국
의정부시,성모온누리약국,정상,,11692,"경기도 의정부시 행복로 31, 1층 (의정부동)",경기도 의정부시 의정부동 182-13 ,11692,동물약국
의정부시,민락 길 약국,정상,070-8837-3785,11813,경기도 의정부시 오목로205번길 1 (민락동),경기도 의정부시 민락동 804번지,11813,동물약국
의정부시,다사랑약국,정상,842-3412,11748,경기도 의정부시 시민로 247 (신곡동),경기도 의정부시 신곡동 451-1번지,11748,동물약국
의정부시,이정약국,정상,031-853-1023,11813,"경기도 의정부시 천보로 56, 1층 109호 (민락동, 해동2타워)",경기도 의정부시 민락동 805-3번지 ,11813,동물약국
의정부시,성모약국,정상,031-873-2626,11674,경기도 의정부시 신흥로 251 (의정부동),경기도 의정부시 의정부동 431-24번지,11674,동물약국
의정부시,에이스약국,정상,,11677,경기도 의정부시 신촌로 65 (가능동),경기도 의정부시 가능동 640-15번지,11677,동물약국
의정부시,누가온누리약국,정상,031-874-9927,11613,경기도 의정부시 비우로 90-1 (녹양동),경기도 의정부시 녹양동 325-7번지 12통2반,11613,동물약국
의정부시,의정부동물약국,정상,031-846-8859,11750,경기도 의정부시 동일로 660 (금오동),경기도 의정부시 금오동 344-17번지 금오2차신도브래뉴업,11750,동물약국
의정부시,녹십자약국,정상,,11784,"경기도 의정부시 용민로7번길 5, 1층 (용현동)",경기도 의정부시 용현동 407-9번지,11784,동물약국
의정부시,정문약국,정상,,11668,경기도 의정부시 흥선로 137 (의정부동),경기도 의정부시 의정부동 250-4번지,11668,동물약국
의정부시,금오보령약국,정상,031-852-7569,11757,경기도 의정부시 청사로 41 (금오동),경기도 의정부시 금오동 473-2번지,11757,동물약국
의정부시,광장온누리약국,정상,,11815,"경기도 의정부시 용민로 493, 102호 (민락동)",경기도 의정부시 민락동 905번지 102호,11815,동물약국
의정부시,설약국,정상,851-2474,11808,경기도 의정부시 용현로 158 (민락동),경기도 의정부시 민락동 700-3번지,11808,동물약국
의정부시,녹양태평양약국,정상,879-9030,11612,경기도 의정부시 비우로 67 (녹양동),경기도 의정부시 녹양동 83-13번지,11612,동물약국
의정부시,수약국,정상,031-848-1836,11686,"경기도 의정부시 평화로 626, 1층 (의정부동, 성원빌딩)",경기도 의정부시 의정부동 228-4번지 성원빌딩,11686,동물약국
의정부시,햇살온누리약국,정상,031-846-2199,11764,"경기도 의정부시 상금로 33, 107동 (금오동, 이롬프라자)",경기도 의정부시 금오동 80-19번지,11764,동물약국
의정부시,햇살온누리약국,정상,031-836-8251,11610,"경기도 의정부시 체육로 298-13, 106호 (녹양동, 현대프라자)",경기도 의정부시 녹양동 412-3번지,11610,동물약국
의정부시,녹양약국,정상,031-829-3147,11610,"경기도 의정부시 체육로 306-28, 106호 (녹양동, 굿모닝프라자)",경기도 의정부시 녹양동 412-8번지,11610,동물약국
의정부시,송림약국,정상,031-853-7980,11813,"경기도 의정부시 오목로 215, 102호 (민락동)",경기도 의정부시 민락동 843-3번지 ,11813,동물약국
의정부시,수퍼약국,정상,031-846-3475,11694,경기도 의정부시 태평로 64 (의정부동),경기도 의정부시 의정부동 145-1번지,11694,동물약국
의정부시,드림피아약국,정상,0318524457,11775,"경기도 의정부시 청사로5번길 26, 경남빌딩 1층 (신곡동)",경기도 의정부시 신곡동 760-5번지 경남빌딩,11775,동물약국
의정부시,플러스약국,정상,031-850-8231,11757,"경기도 의정부시 청사로 38, 삼성홈플러스 2층 (금오동)",경기도 의정부시 금오동 475-1번지 삼성홈플러스,11757,동물약국
의정부시,100평 광장약국,정상,,11758,"경기도 의정부시 동일로 732, 금오동 근린생활시설 1층 (금오동)",경기도 의정부시 금오동 441-65 금오동 근린생활시설 ,11758,동물약국
의정부시,서연약국,정상,,11791,"경기도 의정부시 오목로15번길 6, 1층 (용현동)",경기도 의정부시 용현동 234 ,11791,동물약국
의정부시,샛별온누리약국,정상,,11815,"경기도 의정부시 용민로 407, 한덕프라자 (낙양동)",경기도 의정부시 낙양동 743-3 한덕프라자 ,11815,동물약국
의정부시,민락메디칼약국,정상,031-853-1817,11815,"경기도 의정부시 용민로 483, 보광프라자 107,108호 (민락동)",경기도 의정부시 민락동 902-4번지 ,11815,동물약국
의정부시,영진약국,정상,031-829-9927,11738,"경기도 의정부시 동일로 456, 109호 (신곡동, 박사빌딩)",경기도 의정부시 신곡동 726-1번지 109호,11738,동물약국
의정부시,다나약국,정상,031-826-2907,11676,경기도 의정부시 신촌로 7 (가능동),경기도 의정부시 가능동 604-3번지 ,11676,동물약국
의정부시,내일약국,정상,,11813,"경기도 의정부시 오목로 217, 송민프라자 102호 (민락동)",경기도 의정부시 민락동 843-2번지 ,11813,동물약국
의정부시,현대약국,정상,031-851-1688,11757,"경기도 의정부시 청사로 45, 플래티넘프라자 108호 (금오동)",경기도 의정부시 금오동 473-1번지 플래티넘프라자 108호,11757,동물약국
의정부시,센트럴동물약국,정상,031-870-1999,11651,"경기도 의정부시 시민로 80, 센트럴타워 113호 (의정부동)",경기도 의정부시 의정부동 494번지 센트럴타워 ,11651,동물약국
의정부시,동아약국,정상,879-0642,11718,"경기도 의정부시 장곡로 248 (장암동, 장암동아아파트 상가동)",경기도 의정부시 장암동 20번지,11718,동물약국
의정부시,호원플러스약국,정상,,11638,"경기도 의정부시 신흥로 84, 1층 103호 (호원동)",경기도 의정부시 호원동 313-51번지 ,11638,동물약국
의정부시,은행약국,정상,,11743,"경기도 의정부시 동일로 589 (신곡동, 동신아파트 상가 105호)",경기도 의정부시 신곡동 682번지 동신아파트 상가 105호,11743,동물약국
의정부시,왈왈동물약국,정상,,11689,"경기도 의정부시 호국로 1319 (의정부동, 남평프라자 1층)",경기도 의정부시 의정부동 214-84번지 남평프라자 1층,11689,동물약국
의정부시,중앙약국,정상,031-852-6657,11814,"경기도 의정부시 민락로 210, 3층 (민락동)",경기도 의정부시 민락동 849번지 이마트 3층,11814,동물약국
의정부시,가능하주약국,정상,031-855-7775,11658,"경기도 의정부시 호국로 1127, 1층 (가능동)",경기도 의정부시 가능동 701-29번지,11658,동물약국
의정부시,호원 프라자약국,정상,031-874-0301,11710,"경기도 의정부시 평화로 232, 1층 (호원동)",경기도 의정부시 호원동 453-11번지 1층,11710,동물약국
의정부시,의정부녹양동물약국,정상,031-876-3137,11610,경기도 의정부시 체육로 306-28 (녹양동),경기도 의정부시 녹양동 412-8번지,11610,동물약국
의정부시,엄마손약국,정상,031-851-3445,11805,"경기도 의정부시 용현로159번길 12 (민락동, 거성빌딩 106호)",경기도 의정부시 민락동 693-1번지 거성빌딩 106호,11805,동물약국
의정부시,세계로약국,정상,031-871-8828,11636,"경기도 의정부시 신흥로 81, 105호 (호원동, 쌍용스윗닷홈)",경기도 의정부시 호원동 313-37번지 쌍용스윗닷홈 105호,11636,동물약국
의정부시,광혜약국,정상,,11792,경기도 의정부시 오목로14번길 15 (용현동),경기도 의정부시 용현동 228번지,11792,동물약국
의정부시,제중약국,정상,031-845-2621,11695,경기도 의정부시 태평로 71 (의정부동),경기도 의정부시 의정부동 147-27번지,11695,동물약국
